SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
44489,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44489,PO18908177526,10-4020-000164,29717,283,1,851,851,5,15882,15176Vi82057,NULL,10288.1579,987.264,308.52,11583.9419,NULL,4a20c3a2-6c7a-40bd-bfe7-13f138bb33b3,2011-10-08 00:00:00.000
44490,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44490,PO19227160482,10-4020-000210,29539,278,6,480,480,5,181,55185Vi966,1603,3389.6981,325.0934,101.5917,3816.3832,NULL,1fe3a497-8a74-4332-998a-45272d66b746,2011-10-08 00:00:00.000
44491,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44491,PO19256179500,10-4020-000162,29555,275,2,772,772,5,1163,45187Vi5889,NULL,3427.4236,329.0327,102.8227,3859.279,NULL,6e9f42f2-6549-4df6-95c9-ec206f34b465,2011-10-08 00:00:00.000
44492,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44492,PO18676158978,10-4020-000697,29818,276,1,1104,1104,5,14559,55266Vi75492,NULL,67458.9556,6486.0468,2026.8896,75971.892,NULL,fb3b8cd1-8ed8-4cdb-8598-7ff98f1ff6cb,2011-10-08 00:00:00.000
44493,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44493,PO18560118950,10-4020-000531,30011,279,5,969,969,5,4459,115290Vi23395,NULL,6476.0896,620.655,193.9547,7290.6993,NULL,eee4d0b2-308c-4e3b-923a-b23ac312e92f,2011-10-08 00:00:00.000
44494,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44494,PO18386158045,10-4020-000558,29509,275,2,816,816,5,8979,125304Vi46289,NULL,28557.875,2739.4933,856.0917,32153.46,NULL,2892f487-839a-4536-9bb7-9df011327207,2011-10-08 00:00:00.000
44495,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44495,PO18270111190,10-4020-000011,29813,282,6,446,446,5,12279,85305Vi63488,1603,4076.388,391.2268,122.2584,4589.8732,NULL,243fc737-17b6-4f3f-838e-a9aa9c0e8ec4,2011-10-08 00:00:00.000
44496,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44496,PO18415194469,10-4020-000191,29892,282,6,476,476,5,11072,75307Vi57135,1603,29797.1606,2861.0179,894.0681,33552.2466,NULL,74548a2e-1101-40fb-9b33-001b66cf4309,2011-10-08 00:00:00.000
44497,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44497,PO17777180922,10-4020-000208,29988,282,6,478,478,5,9855,45350Vi50783,1603,1195.8158,115.75,36.1719,1347.7377,NULL,566a2142-84f8-4b0d-9ee8-fe95e49eae23,2011-10-08 00:00:00.000
44498,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44498,PO17748167942,10-4020-000102,29946,278,6,462,462,5,14454,65397Vi74935,1603,15432.4643,1484.2606,463.8314,17380.5563,NULL,27aa09cd-b21a-4746-93d1-795f6a5f1869,2011-10-08 00:00:00.000
44499,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44499,PO17313144828,10-4020-000389,29680,282,6,509,509,5,18049,55411Vi93678,1603,12170.664,1168.3305,365.1033,13704.0978,NULL,1e6d774e-65de-4187-8092-b33d50b1facf,2011-10-08 00:00:00.000
44500,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44500,PO16762152605,10-4020-000259,29865,276,4,1032,1032,5,11840,85512Vi61174,NULL,4710.9421,451.3461,141.0457,5303.3339,NULL,e4991d90-06c9-416e-839a-78732c10ff38,2011-10-08 00:00:00.000
44501,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44501,PO16646128920,10-4020-000001,29773,280,1,832,832,5,19181,105516Vi99678,NULL,19669.4111,1891.6827,591.1508,22152.2446,NULL,1a116f86-71e4-40a2-a32c-4938d8977d26,2011-10-08 00:00:00.000
44502,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44502,PO16791147707,10-4020-000036,29961,275,2,758,758,5,3274,35546Vi17259,NULL,17871.4452,1719.9719,537.4912,20128.9083,NULL,30162f2b-e59e-4180-8e86-3711b6336034,2011-10-08 00:00:00.000
44503,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44503,PO16849193815,10-4020-000198,29554,275,3,776,776,5,1684,55563Vi8604,NULL,3028.7107,290.5626,90.8008,3410.0741,NULL,1539e4c8-b1d1-419c-95ec-5372ac3b1b04,2011-10-08 00:00:00.000
44504,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44504,PO16733198490,10-4020-000533,30074,282,6,534,534,5,18260,45577Vi94762,1603,19985.7845,1918.3929,599.4978,22503.6752,NULL,2aed033a-79e9-4eb8-8b52-82ee284cbf0e,2011-10-08 00:00:00.000
44505,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44505,PO16037162003,10-4020-000384,30056,276,4,1052,1052,5,1896,45611Vi9831,NULL,34978.0589,3364.0035,1051.2511,39393.3135,NULL,bcc8b3e3-a018-4622-a0d3-87f2ead55485,2011-10-08 00:00:00.000
44506,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44506,PO16327113845,10-4020-000584,29749,279,5,974,974,5,6675,45617Vi34749,NULL,35651.0339,3424.44,1070.1375,40145.6114,NULL,523b841e-7e30-4d33-af1e-b8da5af0a65a,2011-10-08 00:00:00.000
44507,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44507,PO16211193285,10-4020-000099,29945,279,5,919,919,5,6777,55634Vi35295,NULL,39244.3122,3785.3689,1182.9278,44212.6089,NULL,8a6801fa-6449-4841-9abb-22aa2766fc03,2011-10-08 00:00:00.000
44508,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44508,PO15747148710,10-4020-000471,29764,274,4,611,611,5,11717,65658Vi60618,NULL,4194.589,402.6806,125.8377,4723.1073,NULL,24cfa91a-047b-4ffa-bdf8-f346f57be40b,2011-10-08 00:00:00.000
44509,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44509,PO15689158248,10-4020-000328,30117,277,4,596,596,5,4623,45691Vi24257,NULL,43615.4161,4191.0645,1309.7077,49116.1883,NULL,3b042f4b-14e7-4136-bf06-b93fe1a1ebca,2011-10-08 00:00:00.000
44510,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44510,PO14993138865,10-4020-000696,29728,281,1,1103,1103,5,9043,45754Vi46703,NULL,1749.588,167.9604,52.4876,1970.036,NULL,f7151e01-5f74-4398-98cc-9eba13265f95,2011-10-08 00:00:00.000
44511,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44511,PO14529113218,10-4020-000289,29571,280,1,864,864,5,14363,55796Vi74455,NULL,10160.1565,975.3266,304.7896,11440.2727,NULL,db0bf911-97a0-4cb5-90b4-d76e84ce901f,2011-10-08 00:00:00.000
44512,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44512,PO14848164153,10-4020-000478,30042,282,6,523,523,5,10628,85801Vi54777,1603,1677.8356,161.0722,50.3351,1889.2429,NULL,9d803cea-6e58-4d78-a9f1-f2d6447891cb,2011-10-08 00:00:00.000
44513,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44513,PO14471116260,10-4020-000145,29582,280,1,848,848,5,1359,45856Vi6925,NULL,43520.1264,4184.7103,1307.722,49012.5587,NULL,c86d21bd-f2f2-40ca-851f-b90f640eb942,2011-10-08 00:00:00.000
44514,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44514,PO14500153038,10-4020-000650,30107,276,1,1099,1099,5,6386,45863Vi33152,NULL,42563.6688,4095.822,1279.9444,47939.4352,NULL,6012e300-bcc8-497a-bf39-e1cf739ffa87,2011-10-08 00:00:00.000
44515,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44515,PO14326161093,10-4020-000107,29675,275,2,765,765,5,18323,55882Vi95160,NULL,5492.1791,526.8832,164.651,6183.7133,NULL,40195730-8af9-467b-a537-17400eca4e2c,2011-10-08 00:00:00.000
44516,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44516,PO14036117297,10-4020-000074,29585,283,1,841,841,5,972,55923Vi4860,NULL,419.4589,40.2681,12.5838,472.3108,NULL,465c69b8-c8f5-4054-b4f8-d547213bfa7b,2011-10-08 00:00:00.000
44517,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44517,PO13572181174,10-4020-000527,30076,281,3,1076,1076,5,4941,76024Vi25927,NULL,24901.8424,2392.656,747.705,28042.2034,NULL,dd7b7d71-3d91-454b-a200-d94b7479f347,2011-10-08 00:00:00.000
44518,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44518,PO12586169040,10-4020-000278,29624,279,5,938,30,5,204,116154Vi1051,NULL,126198.3362,12277.2447,3836.639,142312.2199,NULL,67fabc10-cede-4474-a6ee-46ca338d323c,2011-10-08 00:00:00.000
44519,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44519,PO12122152587,10-4020-000022,29569,277,3,562,562,5,13917,66165Vi72178,NULL,2146.962,206.1084,64.4089,2417.4793,NULL,a3d5939a-9059-4120-beeb-62e5e9750bc2,2011-10-08 00:00:00.000
44520,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44520,PO12499152870,10-4020-000078,29703,276,4,1001,1001,5,15090,96170Vi78070,NULL,57700.2263,5547.7921,1733.685,64981.7034,NULL,1d201f2c-88fc-43bf-bd2b-89cbb9245203,2011-10-08 00:00:00.000
44521,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44521,PO12557171689,10-4020-000240,30100,276,4,1028,1028,5,3368,66194Vi17744,NULL,26112.205,2509.9987,784.3746,29406.5783,NULL,56d9c74a-f03b-4587-8e98-20d76d48d671,2011-10-08 00:00:00.000
44522,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44522,PO12006113976,10-4020-000270,30091,275,2,784,784,5,6005,66203Vi31256,NULL,26149.2498,2513.7186,785.5371,29448.5055,NULL,174d195b-1509-4a25-990d-12d2f84e5d01,2011-10-08 00:00:00.000
44523,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44523,PO11919191573,10-4020-000073,29925,280,1,840,840,5,5343,56213Vi27980,NULL,74394.4204,7145.4158,2232.9424,83772.7786,NULL,2ff6f56d-e24f-4a04-86bb-f9f649b56144,2011-10-08 00:00:00.000
44524,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44524,PO11716142477,10-4020-000144,29664,275,2,770,770,5,7167,46232Vi37199,NULL,4082.088,391.7208,122.4128,4596.2216,NULL,1097fab9-4e86-42cb-bb61-bc600e0909c3,2011-10-08 00:00:00.000
44525,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44525,PO11600189203,10-4020-000569,29510,282,6,540,540,5,14729,26255Vi76327,1603,41452.6462,3972.4763,1241.3988,46666.5213,NULL,dfe7d14b-4428-4447-90c8-06efeb7d7943,2011-10-08 00:00:00.000
44526,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44526,PO11020190357,10-4020-000336,29789,278,6,501,501,5,18316,126353Vi95120,1603,16506.1424,1586.9986,495.9371,18589.0781,NULL,4552593b-66ef-4661-b1bc-7e8b8ac8f4c1,2011-10-08 00:00:00.000
44527,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44527,PO10469169045,10-4020-000335,29558,282,6,500,500,5,11282,66358Vi58190,1603,6127.782,588.0543,183.767,6899.6033,NULL,d5ea88d5-3f30-4392-bc72-7cb8fcb8a140,2011-10-08 00:00:00.000
44528,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44528,PO10759143910,10-4020-000346,30111,277,3,598,598,5,569,56410Vi2945,NULL,108783.5872,10451.1044,3265.9701,122500.6617,NULL,580d2304-0dab-4e21-b32a-19f7cf8a296d,2011-10-08 00:00:00.000
44529,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44529,PO10556131826,10-4020-000534,30010,278,6,535,535,5,18831,56416Vi97838,1603,419.4589,40.2681,12.5838,472.3108,NULL,4cdc53d6-8de7-42fb-ab22-d362edb48bfc,2011-10-08 00:00:00.000
44530,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44530,PO10440138648,10-4020-000623,29861,277,3,628,11382,5,16665,96448Vi86292,NULL,104958.8068,10093.3592,3154.1748,118206.3408,NULL,b3a94019-7168-412a-820f-0c7ea1a08044,2011-10-08 00:00:00.000
44531,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44531,PO10121174343,10-4020-000684,29724,275,2,829,829,5,6126,76472Vi31838,NULL,22817.6077,2197.4479,686.7025,25701.7581,NULL,5719e5b2-9255-4733-9728-dfd9d8db8bc2,2011-10-08 00:00:00.000
44532,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44532,PO1276112318,10-4020-000548,29493,274,5,970,970,5,9478,106609Vi48861,NULL,2146.962,206.1084,64.4089,2417.4793,NULL,6de1a177-ddad-43ae-99f2-fe928af9393e,2011-10-08 00:00:00.000
44533,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44533,PO1827111566,10-4020-000317,29698,282,6,497,497,5,11745,76723Vi60734,1603,19499.7922,1870.0282,584.3838,21954.2042,NULL,e0864761-5640-4309-95c3-46f07766ab8b,2011-10-08 00:00:00.000
44534,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44534,PO2146113582,10-4020-000354,29515,278,6,504,504,5,14184,66759Vi73564,1603,85982.4771,8346.4572,2608.2679,96937.2022,NULL,e74282c5-4ab8-4dc2-a5e0-37a4f55dc874,2011-10-08 00:00:00.000
44535,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44535,PO2088169831,10-4020-000136,29794,282,6,466,466,5,12102,96763Vi62574,1603,23590.8589,2268.1124,708.7851,26567.7564,NULL,6972e8d7-2207-4ec7-b6b9-ef45ffdd66ca,2011-10-08 00:00:00.000
44536,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44536,PO2465119866,10-4020-000148,29583,277,3,576,576,5,4789,36780Vi25139,NULL,722.5949,71.296,22.28,816.1709,NULL,569189e4-b086-461b-ae42-23565dfe4107,2011-10-08 00:00:00.000
44537,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44537,PO2175178820,10-4020-000137,29541,282,6,467,467,5,13667,66785Vi70824,1603,57.6808,4.999,1.5622,64.242,NULL,753d59c0-090e-4079-aeb8-0223de3026e2,2011-10-08 00:00:00.000
44538,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44538,PO2523126243,10-4020-000167,29716,281,4,1015,1015,5,13468,26790Vi69778,NULL,57804.9674,5562.4486,1738.2652,65105.6812,NULL,1e46cfc0-1eff-4335-b21c-9441d6683235,2011-10-08 00:00:00.000
44539,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44539,PO2030127941,10-4020-000661,29830,278,6,553,553,5,16905,126805Vi87636,1603,1450.8898,143.0861,44.7144,1638.6903,NULL,b8de3e9b-182d-4072-bb86-58837a13ed39,2011-10-08 00:00:00.000
44540,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44540,PO2900111031,10-4020-000469,29742,280,1,884,884,5,11011,16828Vi56787,NULL,38638.7462,3715.1205,1160.9752,43514.8419,NULL,174f677c-3f9c-4dae-926a-88e5bd986a35,2011-10-08 00:00:00.000
44541,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44541,PO2958192556,10-4020-000559,30004,280,1,892,892,5,4842,46872Vi25430,NULL,50827.1365,4879.1971,1524.7491,57231.0827,NULL,8ed6beaa-6d6c-4e30-9bd1-79220a216d73,2011-10-08 00:00:00.000
44542,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44542,PO2726160803,10-4020-000029,29807,282,6,449,449,5,13366,36888Vi69277,1603,16259.8654,1560.5279,487.665,18308.0583,NULL,9dba264c-e04e-4e7a-8622-5ce4273b1421,2011-10-08 00:00:00.000
44543,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44543,PO3045169352,10-4020-000058,29930,277,3,566,566,5,15648,106923Vi80868,NULL,367.8764,36.2971,11.3429,415.5164,NULL,3f393ecf-9431-4bd9-9156-1fe8551f5d34,2011-10-08 00:00:00.000
44544,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44544,PO3799116414,10-4020-000312,29522,276,4,1040,1040,5,17861,68020Vi92659,NULL,20980.152,2016.0771,630.0241,23626.2532,NULL,29c7ee09-bc0f-4518-ace7-2300e9b6a84c,2011-10-08 00:00:00.000
44545,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44545,PO3857159800,10-4020-000256,29866,277,4,588,588,5,8991,128033Vi46347,NULL,9855.7761,945.8853,295.5892,11097.2506,NULL,d1f2b56c-2136-42f7-8a16-ffab21dabf56,2011-10-08 00:00:00.000
44546,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44546,PO4553186712,10-4020-000313,30022,276,4,1041,1041,5,18386,78100Vi95532,NULL,1749.588,167.9604,52.4876,1970.036,NULL,894f979d-d4c3-4420-aa2a-67124887bb7c,2011-10-08 00:00:00.000
44547,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44547,PO4901179982,10-4020-000084,29705,278,6,459,459,5,6452,48130Vi33489,1603,68958.1569,6654.9216,2079.663,77692.7415,NULL,465fd52f-b070-4b1f-8e22-734a651c2c7a,2011-10-08 00:00:00.000
44548,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44548,PO4698173942,10-4020-000528,30012,276,4,1077,1077,5,11652,78147Vi60210,NULL,419.4589,40.2681,12.5838,472.3108,NULL,5d749eef-b9f4-435b-a095-9a010ef3d592,2011-10-08 00:00:00.000
44549,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44549,PO5568135148,10-4020-000422,29880,279,5,954,954,5,8663,78231Vi44710,NULL,49036.5151,4705.4436,1470.4511,55212.4098,NULL,5d03ad07-f3e5-4112-a707-099eed268b4b,2011-10-08 00:00:00.000
44550,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44550,PO5191121845,10-4020-000364,29906,277,3,600,600,5,7475,128247Vi38744,NULL,28672.9735,2759.3704,862.3032,32294.6471,NULL,f410d458-aaae-4964-91e3-abe9b3847a19,2011-10-08 00:00:00.000
44551,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44551,PO5684111258,10-4020-000385,29901,276,4,1053,1053,5,9973,18280Vi51318,NULL,41097.6007,3939.1506,1230.9845,46267.7358,NULL,34a8fc2f-c71e-49a7-bb54-57f85e1e4abe,2011-10-08 00:00:00.000
44552,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44552,PO5858149301,10-4020-000566,29507,279,5,972,972,5,13160,48287Vi68229,NULL,97915.4075,9418.0316,2943.1349,110276.574,NULL,54273be7-0e0d-4be1-b8b7-275808cd7802,2011-10-08 00:00:00.000
44553,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44553,PO5800114599,10-4020-000063,29968,279,5,915,915,5,13420,78304Vi69516,NULL,6074.982,583.1983,182.2495,6840.4298,NULL,aa92d6c1-be07-47a4-9151-661e0eeda4f9,2011-10-08 00:00:00.000
44554,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44554,PO5742184541,10-4020-000541,29588,280,1,890,890,5,15842,88311Vi81884,NULL,722.5949,71.296,22.28,816.1709,NULL,9bbf5388-65ef-44f1-a2a5-f39255418b31,2011-10-08 00:00:00.000
44555,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44555,PO6293176988,10-4020-000612,29846,279,5,979,979,5,10234,128314Vi52839,NULL,30095.1611,2893.9677,904.3649,33893.4937,NULL,101e7d70-b88e-4b4c-8631-fd2afea3e3eb,2011-10-08 00:00:00.000
44556,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44556,PO6438122669,10-4020-000309,29523,277,4,593,593,5,15321,48329Vi79183,NULL,30593.8757,2934.3889,916.9965,34445.2611,NULL,6eac434b-9dbd-4e92-b26d-fec958be8b05,2011-10-08 00:00:00.000
44557,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44557,PO6351122593,10-4020-000255,30095,277,4,587,587,5,13104,108343Vi67850,NULL,28122.9884,2702.7356,844.6049,31670.3289,NULL,77e6797f-6f92-4e9c-8b2f-cb9614c47a87,2011-10-08 00:00:00.000
44558,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44558,PO6670113276,10-4020-000432,29731,275,2,802,802,5,161,108379Vi848,NULL,838.9178,80.5361,25.1675,944.6214,NULL,2aeb6653-0e23-4661-9477-03278c3b5042,2011-10-08 00:00:00.000
44559,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44559,PO6641148111,10-4020-000342,29791,275,2,792,792,5,4835,68401Vi25408,NULL,17451.416,1675.7994,523.6873,19650.9027,NULL,14835394-46da-4da5-bc49-b73160e24dad,2011-10-08 00:00:00.000
44560,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44560,PO6960179699,10-4020-000532,29785,282,6,533,533,5,6191,118421Vi32168,1603,936.6567,92.4168,28.8802,1057.9537,NULL,c6280c79-ee1b-4fb6-8c17-61ea6e807ccf,2011-10-08 00:00:00.000
44561,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44561,PO7221158411,10-4020-000326,29787,283,1,869,869,5,11815,98449Vi61077,NULL,42033.8061,4049.5306,1265.4783,47348.815,NULL,0eb82a8d-883f-477b-9e8f-eb76a1bf1148,2011-10-08 00:00:00.000
44562,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44562,PO7598190472,10-4020-000045,29963,279,5,913,913,5,8103,68489Vi41999,NULL,19237.2798,1852.5928,578.9352,21668.8078,NULL,0106ce6e-d224-4afd-aa5f-7cf526411e31,2011-10-08 00:00:00.000
44563,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44563,PO7627161014,10-4020-000433,29617,280,1,880,880,5,10270,108490Vi53004,NULL,47716.8992,4584.2649,1432.5828,53733.7469,NULL,31208d92-1baf-4da3-a7a1-0dee118c22a6,2011-10-08 00:00:00.000
44564,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44564,PO7656157194,10-4020-000403,29853,276,4,1056,1056,5,12177,108505Vi62954,NULL,34537.2578,3323.2762,1038.5238,38899.0578,NULL,b35d1438-a5c9-49b9-bfd9-dbac0719cc98,2011-10-08 00:00:00.000
44565,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44565,PO7714127691,10-4020-000495,29756,279,5,963,963,5,2759,28516Vi14371,NULL,2162.0111,207.2839,64.7762,2434.0712,NULL,19db1385-b976-4eca-8779-94467060b30d,2011-10-08 00:00:00.000
44566,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44566,PO7830134580,10-4020-000040,29774,277,4,564,564,5,15798,28538Vi81672,NULL,38308.8583,3678.4202,1149.5063,43136.7848,NULL,7cad89e9-933d-4f66-a48a-3504e3fd400f,2011-10-08 00:00:00.000
44567,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44567,PO7917171062,10-4020-000401,29521,281,1,1054,1054,5,1660,78558Vi8518,NULL,46957.8291,4506.0572,1408.1429,52872.0292,NULL,1ade1e54-c6bf-4dab-81e8-850bf6c2a8bc,2011-10-08 00:00:00.000
44568,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44568,PO8932184745,10-4020-000287,29688,275,3,785,785,5,11781,78631Vi60933,NULL,2254.9498,222.4884,69.5276,2546.9658,NULL,3f89266b-33d3-47aa-ac0e-c49aea76e4f3,2011-10-08 00:00:00.000
44569,8,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,0,SO44569,PO8874191145,10-4020-000348,29511,276,3,1046,1046,5,6264,18660Vi32553,NULL,30635.5103,2951.6547,922.3921,34509.5571,NULL,21dd2573-8f47-49ce-977b-cc6084d1dce5,2011-10-08 00:00:00.000
